#,時間,時速,狀態,位置,任務
1,2024-01-23 06:40:21,0,引擎起動,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
2,2024-01-23 06:40:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
3,2024-01-23 06:40:43,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
4,2024-01-23 06:40:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
5,2024-01-23 06:41:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
6,2024-01-23 06:41:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
7,2024-01-23 06:42:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
8,2024-01-23 06:42:58,9,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
9,2024-01-23 06:43:28,12,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
10,2024-01-23 06:43:58,46,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
11,2024-01-23 06:44:28,16,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
12,2024-01-23 06:44:38,1,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
13,2024-01-23 06:44:38,1,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
14,2024-01-23 06:44:50,0,引擎熄火,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
15,2024-01-23 06:44:50,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
16,2024-01-23 06:44:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
17,2024-01-23 06:45:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
18,2024-01-23 06:45:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
19,2024-01-23 06:46:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
20,2024-01-23 06:46:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
21,2024-01-23 06:47:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
22,2024-01-23 06:47:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
23,2024-01-23 06:48:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
24,2024-01-23 06:48:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
25,2024-01-23 06:49:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
26,2024-01-23 06:49:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
27,2024-01-23 06:50:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
28,2024-01-23 06:50:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
29,2024-01-23 06:51:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
30,2024-01-23 06:51:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
31,2024-01-23 06:52:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
32,2024-01-23 06:52:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
33,2024-01-23 06:53:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
34,2024-01-23 06:53:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
35,2024-01-23 06:54:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
36,2024-01-23 06:54:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
37,2024-01-23 06:55:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
38,2024-01-23 06:55:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
39,2024-01-23 06:56:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
40,2024-01-23 06:56:58,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
41,2024-01-23 06:57:28,0,場內關機,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
42,2024-01-23 06:57:40,0,引擎起動,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
43,2024-01-23 06:57:42,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
44,2024-01-23 06:57:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
45,2024-01-23 06:58:28,17,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
46,2024-01-23 06:58:58,4,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
47,2024-01-23 06:58:58,4,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
48,2024-01-23 06:58:58,4,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
49,2024-01-23 06:59:26,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
50,2024-01-23 06:59:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
51,2024-01-23 06:59:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
52,2024-01-23 07:00:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
53,2024-01-23 07:00:30,0,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
54,2024-01-23 07:00:30,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
55,2024-01-23 07:00:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
56,2024-01-23 07:01:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
57,2024-01-23 07:01:48,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
58,2024-01-23 07:01:48,0,Idle Alarm,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
59,2024-01-23 07:01:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
60,2024-01-23 07:02:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
61,2024-01-23 07:02:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
62,2024-01-23 07:03:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
63,2024-01-23 07:03:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
64,2024-01-23 07:04:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
65,2024-01-23 07:04:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
66,2024-01-23 07:05:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
67,2024-01-23 07:05:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
68,2024-01-23 07:06:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
69,2024-01-23 07:06:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
70,2024-01-23 07:07:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
71,2024-01-23 07:07:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
72,2024-01-23 07:08:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
73,2024-01-23 07:08:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
74,2024-01-23 07:09:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
75,2024-01-23 07:09:58,1,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
76,2024-01-23 07:10:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
77,2024-01-23 07:10:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
78,2024-01-23 07:11:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
79,2024-01-23 07:11:31,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
80,2024-01-23 07:11:35,0,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
81,2024-01-23 07:11:35,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
82,2024-01-23 07:11:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
83,2024-01-23 07:12:01,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
84,2024-01-23 07:12:23,12,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
85,2024-01-23 07:12:28,13,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
86,2024-01-23 07:12:58,13,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
87,2024-01-23 07:13:28,6,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
88,2024-01-23 07:13:58,3,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
89,2024-01-23 07:14:11,1,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
90,2024-01-23 07:14:11,1,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
91,2024-01-23 07:14:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
92,2024-01-23 07:14:47,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
93,2024-01-23 07:14:58,2,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
94,2024-01-23 07:15:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
95,2024-01-23 07:15:43,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
96,2024-01-23 07:15:43,0,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
97,2024-01-23 07:15:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
98,2024-01-23 07:16:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
99,2024-01-23 07:16:48,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
100,2024-01-23 07:16:48,0,Idle Alarm,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
101,2024-01-23 07:16:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
102,2024-01-23 07:17:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
103,2024-01-23 07:17:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
104,2024-01-23 07:18:28,0,前室溫度異常,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
105,2024-01-23 07:18:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
106,2024-01-23 07:19:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
107,2024-01-23 07:19:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
108,2024-01-23 07:20:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
109,2024-01-23 07:20:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
110,2024-01-23 07:20:59,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
111,2024-01-23 07:21:04,0,手剎車 ON,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
112,2024-01-23 07:21:04,0,任務進圍籬,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
113,2024-01-23 07:21:28,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
114,2024-01-23 07:21:58,0,逾時停留,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
115,2024-01-23 07:22:10,0,手剎車 OFF,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
116,2024-01-23 07:22:28,7,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
117,2024-01-23 07:22:58,49,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
118,2024-01-23 07:23:28,42,行駛中,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
119,2024-01-23 07:23:58,54,超速,新北市瑞芳區 瑞芳ＤＣ,RF_12_QD
120,2024-01-23 07:24:28,18,任務出圍籬,新北市瑞芳區 台2丁 楓仔路,RF_12_QD
121,2024-01-23 07:24:28,18,行駛中,新北市瑞芳區 台2丁 楓仔路,RF_12_QD
122,2024-01-23 07:24:58,0,在外暫停,新北市瑞芳區 基11,RF_12_QD
123,2024-01-23 07:25:28,0,在外暫停,新北市瑞芳區 基11,RF_12_QD
124,2024-01-23 07:25:58,50,行駛中,新北市瑞芳區 四腳亭埔路,RF_12_QD
125,2024-01-23 07:26:28,54,行駛中,新北市瑞芳區 四腳亭埔路,RF_12_QD
126,2024-01-23 07:26:58,41,行駛中,新北市瑞芳區 四腳亭埔路,RF_12_QD
127,2024-01-23 07:27:28,0,在外暫停,新北市瑞芳區 台62 13.0公里 四腳亭交流道,RF_12_QD
128,2024-01-23 07:27:58,35,行駛中,新北市瑞芳區 台62 13.0公里 四腳亭交流道,RF_12_QD
129,2024-01-23 07:28:28,52,行駛中,新北市瑞芳區 台62 13.0公里 四腳亭交流道,RF_12_QD
130,2024-01-23 07:28:57,57,行駛中,新北市瑞芳區 台62 13.0公里 萬里－瑞濱快速公路,RF_12_QD
131,2024-01-23 07:29:28,0,在外暫停,新北市瑞芳區 台62 13.0公里 萬里－瑞濱快速公路,RF_12_QD
132,2024-01-23 07:29:58,73,行駛中,新北市瑞芳區 台62 12.0公里 萬里－瑞濱快速公路,RF_12_QD
133,2024-01-23 07:30:28,58,行駛中,基隆市暖暖區 台62 11.5公里 萬里－瑞濱快速公路,RF_12_QD
134,2024-01-23 07:30:58,80,行駛中,基隆市暖暖區 台62 11.0公里 萬里－瑞濱快速公路,RF_12_QD
135,2024-01-23 07:31:28,74,行駛中,基隆市暖暖區 台62 10.0公里 萬里－瑞濱快速公路,RF_12_QD
136,2024-01-23 07:31:58,72,行駛中,基隆市七堵區 台62 9.0公里 暖暖交流道,RF_12_QD
137,2024-01-23 07:32:28,73,行駛中,基隆市七堵區 國1 2.5公里 八堵交流道,RF_12_QD
138,2024-01-23 07:32:58,61,行駛中,基隆市七堵區 台62 9.0公里 暖暖交流道,RF_12_QD
139,2024-01-23 07:33:28,63,行駛中,基隆市七堵區 國1 3公里 中山高速公路,RF_12_QD
140,2024-01-23 07:33:58,67,行駛中,基隆市七堵區 國1 4公里 中山高速公路,RF_12_QD
141,2024-01-23 07:34:28,48,行駛中,基隆市七堵區 國1 4公里 中山高速公路,RF_12_QD
142,2024-01-23 07:34:58,81,行駛中,,RF_12_QD
143,2024-01-23 07:35:14,91,急加速 Alarm,,RF_12_QD
144,2024-01-23 07:35:14,80,行駛中,,RF_12_QD
145,2024-01-23 07:35:28,84,行駛中,,RF_12_QD
146,2024-01-23 07:35:58,85,超速,基隆市七堵區 台62 4.5公里 萬里－瑞濱快速公路,RF_12_QD
147,2024-01-23 07:36:28,85,超速,基隆市七堵區 台62 4.0公里 萬里－瑞濱快速公路,RF_12_QD
148,2024-01-23 07:36:58,19,行駛中,基隆市七堵區 台62 3.0公里 七堵一交流道,RF_12_QD
149,2024-01-23 07:37:28,23,行駛中,基隆市七堵區 台62 3.0公里 七堵一交流道,RF_12_QD
150,2024-01-23 07:37:58,69,行駛中,基隆市七堵區 台62 3.0公里 萬里－瑞濱快速公路,RF_12_QD
151,2024-01-23 07:38:28,28,行駛中,基隆市七堵區 台62 2.5公里 萬里－瑞濱快速公路,RF_12_QD
152,2024-01-23 07:38:58,21,行駛中,基隆市七堵區 國3 2.4公里 (瑪東系統交流道),RF_12_QD
153,2024-01-23 07:39:28,33,行駛中,基隆市七堵區 國3 2.4公里 (瑪東系統交流道),RF_12_QD
154,2024-01-23 07:39:58,23,行駛中,基隆市七堵區 國3 2.4公里 (瑪東系統交流道),RF_12_QD
155,2024-01-23 07:40:28,40,行駛中,基隆市七堵區 國3 2.4公里 (瑪東系統交流道),RF_12_QD
156,2024-01-23 07:40:58,63,行駛中,基隆市七堵區 國3 2.4公里 (瑪東系統交流道),RF_12_QD
157,2024-01-23 07:41:28,77,行駛中,基隆市七堵區 國3 4公里,RF_12_QD
158,2024-01-23 07:41:58,76,行駛中,基隆市七堵區 國3 4公里 福爾摩莎高速公路,RF_12_QD
159,2024-01-23 07:42:28,42,行駛中,基隆市七堵區 國3 5公里 福爾摩莎高速公路,RF_12_QD
160,2024-01-23 07:42:58,57,行駛中,基隆市七堵區 國3 5.7公里 七堵隧道,RF_12_QD
161,2024-01-23 07:43:27,47,行駛中,基隆市七堵區 國3 6公里 福爾摩莎高速公路,RF_12_QD
162,2024-01-23 07:43:58,80,行駛中,基隆市七堵區 國3 7公里,RF_12_QD
163,2024-01-23 07:44:28,67,行駛中,基隆市七堵區 國3 7公里,RF_12_QD
164,2024-01-23 07:44:58,73,行駛中,基隆市七堵區 國3 8公里 福爾摩莎高速公路,RF_12_QD
165,2024-01-23 07:45:27,81,行駛中,基隆市七堵區 國3 8公里 福爾摩莎高速公路,RF_12_QD
166,2024-01-23 07:45:58,69,行駛中,新北市汐止區 國3 9公里 福爾摩莎高速公路,RF_12_QD
167,2024-01-23 07:46:28,72,行駛中,新北市汐止區 國3 10公里 福爾摩莎高速公路,RF_12_QD
168,2024-01-23 07:46:58,92,行駛中,新北市汐止區 國1 11.5公里 汐止系統交流道,RF_12_QD
169,2024-01-23 07:47:28,92,行駛中,新北市汐止區 國1 11.5公里 汐止系統交流道,RF_12_QD
170,2024-01-23 07:47:58,70,行駛中,新北市汐止區 國3 12公里,RF_12_QD
171,2024-01-23 07:48:28,76,行駛中,新北市汐止區 國3 12.7公里 新台五路交流道,RF_12_QD
172,2024-01-23 07:48:58,66,行駛中,新北市汐止區 國3 12.7公里 新台五路交流道,RF_12_QD
173,2024-01-23 07:49:28,69,前室溫度異常,新北市汐止區 國3 14公里,RF_12_QD
174,2024-01-23 07:49:58,53,行駛中,新北市汐止區 國3 14公里,RF_12_QD
175,2024-01-23 07:50:28,19,行駛中,新北市汐止區 國3 14公里,RF_12_QD
176,2024-01-23 07:50:58,0,在外暫停,新北市汐止區 國3 14公里 福爾摩莎高速公路,RF_12_QD
177,2024-01-23 07:51:28,1,在外暫停,新北市汐止區 國3 14公里 福爾摩莎高速公路,RF_12_QD
178,2024-01-23 07:51:58,0,在外暫停,新北市汐止區 國3 14公里 福爾摩莎高速公路,RF_12_QD
179,2024-01-23 07:52:28,7,行駛中,新北市汐止區 國3 14公里 福爾摩莎高速公路,RF_12_QD
180,2024-01-23 07:52:58,7,行駛中,新北市汐止區 橫科路,RF_12_QD
181,2024-01-23 07:53:28,0,在外暫停,新北市汐止區 橫科路,RF_12_QD
182,2024-01-23 07:53:58,24,行駛中,新北市汐止區 橫科路,RF_12_QD
183,2024-01-23 07:54:28,0,在外暫停,新北市汐止區 橫科路,RF_12_QD
184,2024-01-23 07:54:58,2,在外暫停,新北市汐止區 橫科路,RF_12_QD
185,2024-01-23 07:55:28,5,行駛中,新北市汐止區 國3 14.5公里 南港交流道,RF_12_QD
186,2024-01-23 07:55:58,0,在外暫停,新北市汐止區 國3 14.5公里 南港交流道,RF_12_QD
187,2024-01-23 07:56:28,11,行駛中,新北市汐止區 橫科路,RF_12_QD
188,2024-01-23 07:56:58,39,行駛中,新北市汐止區 民權街一段,RF_12_QD
189,2024-01-23 07:57:28,60,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
190,2024-01-23 07:57:58,22,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
191,2024-01-23 07:58:27,16,急減速 1 Alarm,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
192,2024-01-23 07:58:27,29,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
193,2024-01-23 07:58:28,16,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
194,2024-01-23 07:58:58,16,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
195,2024-01-23 07:59:28,23,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
196,2024-01-23 07:59:58,15,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
197,2024-01-23 08:00:28,17,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
198,2024-01-23 08:00:58,12,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
199,2024-01-23 08:01:28,14,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
200,2024-01-23 08:01:58,32,行駛中,台北市南港區 國3 福爾摩莎高速公路南港聯絡道,RF_12_QD
201,2024-01-23 08:02:28,37,行駛中,台北市南港區 5.5公里 環東大道,RF_12_QD
202,2024-01-23 08:02:58,42,行駛中,台北市南港區 5.0公里 環東大道,RF_12_QD
203,2024-01-23 08:03:28,44,行駛中,台北市南港區 5.0公里 環東大道,RF_12_QD
204,2024-01-23 08:03:58,50,行駛中,台北市南港區 4.5公里 環東大道,RF_12_QD
205,2024-01-23 08:04:28,53,行駛中,台北市南港區 4.0公里 環東大道,RF_12_QD
206,2024-01-23 08:04:58,33,行駛中,台北市內湖區 3.5公里 環東大道,RF_12_QD
207,2024-01-23 08:05:28,23,行駛中,台北市內湖區 3.5公里 環東大道,RF_12_QD
208,2024-01-23 08:05:58,25,行駛中,台北市內湖區 3.5公里 環東大道,RF_12_QD
209,2024-01-23 08:06:28,36,行駛中,台北市內湖區 3.0公里 環東大道,RF_12_QD
210,2024-01-23 08:06:58,79,超速,台北市內湖區 2.5公里 環東大道,RF_12_QD
211,2024-01-23 08:07:28,81,超速,台北市內湖區 2.0公里 環東大道,RF_12_QD
212,2024-01-23 08:07:58,69,行駛中,台北市松山區 1.0公里 環東大道,RF_12_QD
213,2024-01-23 08:08:28,18,行駛中,台北市松山區 1.0公里 環東大道,RF_12_QD
214,2024-01-23 08:08:58,22,行駛中,台北市松山區 1.0公里 環東大道,RF_12_QD
215,2024-01-23 08:09:28,5,行駛中,台北市信義區 0.5公里 環東大道,RF_12_QD
216,2024-01-23 08:09:58,0,在外暫停,台北市信義區 0.5公里 環東大道,RF_12_QD
217,2024-01-23 08:10:28,0,在外暫停,台北市信義區 0.5公里 環東大道,RF_12_QD
218,2024-01-23 08:10:58,38,行駛中,台北市信義區 0.5公里 環東大道,RF_12_QD
219,2024-01-23 08:11:28,9,行駛中,台北市信義區 6.0公里 市民高架道路,RF_12_QD
220,2024-01-23 08:11:58,16,行駛中,台北市信義區 環東大道,RF_12_QD
221,2024-01-23 08:12:28,0,在外暫停,台北市信義區 環東大道,RF_12_QD
222,2024-01-23 08:12:58,0,在外暫停,台北市信義區 環東大道,RF_12_QD
223,2024-01-23 08:13:28,7,行駛中,台北市信義區 基隆路一段,RF_12_QD
224,2024-01-23 08:13:58,9,行駛中,台北市信義區 基隆路一段172巷,RF_12_QD
225,2024-01-23 08:14:28,1,在外暫停,台北市信義區 忠孝東路四段559巷,RF_12_QD
226,2024-01-23 08:14:58,18,行駛中,台北市信義區 新仁里,RF_12_QD
227,2024-01-23 08:15:28,17,行駛中,台北市信義區 台5 忠孝東路四段,RF_12_QD
228,2024-01-23 08:15:58,25,行駛中,台北市信義區 台5 忠孝東路四段,RF_12_QD
229,2024-01-23 08:16:28,9,行駛中,台北市信義區 台5 忠孝東路四段,RF_12_QD
230,2024-01-23 08:16:58,0,在外暫停,台北市信義區 台5 忠孝東路四段,RF_12_QD
231,2024-01-23 08:17:28,6,行駛中,台北市大安區 光復南路180巷,RF_12_QD
232,2024-01-23 08:17:58,27,行駛中,台北市信義區 光復南路,RF_12_QD
233,2024-01-23 08:18:28,0,在外暫停,台北市信義區 光復南路,RF_12_QD
234,2024-01-23 08:18:58,1,在外暫停,台北市大安區 5.0公里 市民高架道路,RF_12_QD
235,2024-01-23 08:19:28,22,行駛中,台北市信義區 5.5公里 市民高架道路,RF_12_QD
236,2024-01-23 08:19:58,0,場內暫停,台北市信義區 松創店,RF_12_QD
237,2024-01-23 08:20:28,14,前室溫度異常,台北市信義區 松創店,RF_12_QD
238,2024-01-23 08:20:58,1,場內暫停,台北市信義區 松創店,RF_12_QD
239,2024-01-23 08:21:12,0,任務進圍籬,台北市信義區 松創店,RF_12_QD
240,2024-01-23 08:21:12,0,引擎熄火,台北市信義區 松創店,RF_12_QD
241,2024-01-23 08:21:14,0,場內關機,台北市信義區 松創店,RF_12_QD
242,2024-01-23 08:21:14,0,任務進圍籬,台北市信義區 松創店,RF_12_QD
243,2024-01-23 08:21:28,0,場內關機,台北市信義區 松創店,RF_12_QD
244,2024-01-23 08:21:58,0,場內關機,台北市信義區 松創店,RF_12_QD
245,2024-01-23 08:22:28,0,場內關機,台北市信義區 松創店,RF_12_QD
246,2024-01-23 08:22:58,0,場內關機,台北市信義區 松創店,RF_12_QD
247,2024-01-23 08:23:28,0,場內關機,台北市信義區 松創店,RF_12_QD
248,2024-01-23 08:23:58,0,場內關機,台北市信義區 松創店,RF_12_QD
249,2024-01-23 08:24:28,0,場內關機,台北市信義區 松創店,RF_12_QD
250,2024-01-23 08:24:58,0,場內關機,台北市信義區 松創店,RF_12_QD
251,2024-01-23 08:25:28,0,場內關機,台北市信義區 松創店,RF_12_QD
252,2024-01-23 08:25:58,0,場內關機,台北市信義區 松創店,RF_12_QD
253,2024-01-23 08:26:28,0,引擎起動,台北市信義區 松創店,RF_12_QD
254,2024-01-23 08:26:28,0,場內暫停,台北市信義區 松創店,RF_12_QD
255,2024-01-23 08:26:29,0,手剎車 OFF,台北市信義區 松創店,RF_12_QD
256,2024-01-23 08:26:58,8,行駛中,台北市信義區 松創店,RF_12_QD
257,2024-01-23 08:27:28,5,行駛中,台北市信義區 松創店,RF_12_QD
258,2024-01-23 08:27:58,0,在外暫停,台北市信義區 市民大道四段,RF_12_QD
259,2024-01-23 08:27:58,0,任務出圍籬,台北市信義區 市民大道四段,RF_12_QD
260,2024-01-23 08:28:28,0,在外暫停,台北市信義區 市民大道五段,RF_12_QD
261,2024-01-23 08:28:58,0,在外暫停,台北市信義區 市民大道五段,RF_12_QD
262,2024-01-23 08:29:28,24,行駛中,台北市松山區 市民大道高架道路,RF_12_QD
263,2024-01-23 08:29:58,24,行駛中,台北市松山區 市民大道高架道路,RF_12_QD
264,2024-01-23 08:30:28,16,行駛中,台北市信義區 市民大道五段,RF_12_QD
265,2024-01-23 08:30:58,33,行駛中,台北市信義區 新仁里,RF_12_QD
266,2024-01-23 08:31:28,0,在外暫停,台北市信義區 東興路,RF_12_QD
267,2024-01-23 08:31:58,3,在外暫停,台北市信義區 東興路,RF_12_QD
268,2024-01-23 08:32:28,0,在外暫停,台北市信義區 東興路,RF_12_QD
269,2024-01-23 08:32:58,0,在外暫停,台北市信義區 6.0公里 市民高架道路,RF_12_QD
270,2024-01-23 08:33:28,9,行駛中,台北市信義區 6.0公里 市民高架道路,RF_12_QD
271,2024-01-23 08:33:58,2,在外暫停,台北市信義區 基隆路一段,RF_12_QD
272,2024-01-23 08:34:28,0,在外暫停,台北市信義區 環東大道,RF_12_QD
